Lap 51	00:00:17.86	00:40:27.00
Lap 50	00:00:32.72	00:40:09.13
Lap 49	00:00:39.71	00:39:36.41
Lap 48	00:00:47.92	00:38:56.70
Lap 47	00:00:33.50	00:38:08.78
Lap 46	00:00:36.20	00:37:35.27
Lap 45	00:00:39.52	00:36:59.07
Lap 44	00:00:33.95	00:36:19.54
Lap 43	00:00:34.94	00:35:45.58
Lap 42	00:00:56.86	00:35:10.64
Lap 41	00:00:40.10	00:34:13.78
Lap 40	00:00:34.02	00:33:33.67
Lap 39	00:00:52.72	00:32:59.65
Lap 38	00:00:47.19	00:32:06.93
Lap 37	00:00:32.79	00:31:19.73
Lap 36	00:00:49.68	00:30:46.94
Lap 35	00:00:41.98	00:29:57.26
Lap 34	00:00:45.88	00:29:15.27
Lap 33	00:00:44.32	00:28:29.39
Lap 32	00:00:39.06	00:27:45.06
Lap 31	00:00:54.91	00:27:06.00
Lap 30	00:00:38.82	00:26:11.08
Lap 29	00:00:33.68	00:25:32.26
Lap 28	00:00:42.44	00:24:58.58
Lap 27	00:00:43.39	00:24:16.13
Lap 26	00:00:37.10	00:23:32.74
Lap 25	00:00:40.92	00:22:55.64
Lap 24	00:00:40.26	00:22:14.72
Lap 23	00:00:52.40	00:21:34.45
Lap 22	00:00:41.57	00:20:42.05
Lap 21	00:00:49.32	00:20:00.47
Lap 20	00:00:49.17	00:19:11.14
Lap 19	00:00:54.94	00:18:21.97
Lap 18	00:00:49.34	00:17:27.02
Lap 17	00:00:40.66	00:16:37.68
Lap 16	00:00:43.01	00:15:57.02
Lap 15	00:00:46.93	00:15:14.00
Lap 14	00:00:42.82	00:14:27.07
Lap 13	00:01:09.83	00:13:44.24
Lap 12	00:00:48.95	00:12:34.41
Lap 11	00:00:58.22	00:11:45.46
Lap 10	00:00:57.10	00:10:47.24
Lap 9	00:00:56.40	00:09:50.13
Lap 8	00:00:06.60	00:08:53.72
Lap 7	00:02:20.44	00:08:47.12
Lap 6	00:00:56.27	00:06:26.67
Lap 5	00:00:52.32	00:05:30.40
Lap 4	00:01:10.66	00:04:38.07
Lap 3	00:00:51.37	00:03:27.40
Lap 2	00:00:51.95	00:02:36.03
Lap 1	00:01:44.07	00:01:44.07
