Lap 51	00:01:31.36	00:43:35.63
Lap 50	00:01:09.75	00:42:04.27
Lap 49	00:00:53.55	00:40:54.52
Lap 48	00:01:10.52	00:40:00.96
Lap 47	00:00:52.08	00:38:50.44
Lap 46	00:01:03.95	00:37:58.35
Lap 45	00:00:50.05	00:36:54.40
Lap 44	00:01:03.31	00:36:04.34
Lap 43	00:01:19.30	00:35:01.02
Lap 42	00:00:51.72	00:33:41.72
Lap 41	00:00:50.71	00:32:49.99
Lap 40	00:00:54.29	00:31:59.27
Lap 39	00:01:04.10	00:31:04.98
Lap 38	00:00:46.39	00:30:00.88
Lap 37	00:00:53.76	00:29:14.49
Lap 36	00:00:52.29	00:28:20.72
Lap 35	00:00:42.14	00:27:28.42
Lap 34	00:00:42.43	00:26:46.28
Lap 33	00:00:56.89	00:26:03.85
Lap 32	00:01:00.50	00:25:06.95
Lap 31	00:00:49.88	00:24:06.45
Lap 30	00:01:03.92	00:23:16.56
Lap 29	00:00:26.73	00:22:12.64
Lap 28	00:00:59.62	00:21:45.90
Lap 27	00:00:40.16	00:20:46.28
Lap 26	00:00:24.67	00:20:06.12
Lap 25	00:00:31.83	00:19:41.45
Lap 24	00:02:26.86	00:19:09.61
Lap 23	00:00:19.52	00:16:42.74
Lap 22	00:01:27.90	00:16:23.22
Lap 21	00:00:53.36	00:14:55.32
Lap 20	00:00:36.95	00:14:01.95
Lap 19	00:00:31.65	00:13:24.99
Lap 18	00:00:35.58	00:12:53.34
Lap 17	00:00:38.27	00:12:17.75
Lap 16	00:01:03.51	00:11:39.47
Lap 15	00:00:35.56	00:10:35.96
Lap 14	00:00:31.94	00:10:00.39
Lap 13	00:00:32.30	00:09:28.45
Lap 12	00:00:15.21	00:08:56.14
Lap 11	00:00:52.29	00:08:40.92
Lap 10	00:00:38.77	00:07:48.63
Lap 9	00:00:39.50	00:07:09.85
Lap 8	00:00:40.44	00:06:30.35
Lap 7	00:00:43.41	00:05:49.90
Lap 6	00:00:34.51	00:05:06.48
Lap 5	00:00:37.55	00:04:31.96
Lap 4	00:00:58.84	00:03:54.40
Lap 3	00:00:41.53	00:02:55.56
Lap 2	00:01:00.06	00:02:14.02
Lap 1	00:01:13.96	00:01:13.96
