heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q15
92,66,0.4725364666666661,31.5425,6.1121264525297585,1.80932871071428,1.01743574880952,0.5060249808035711,0.328609736309523,-1
93,63,0.4435553083333329,31.5243,6.7763407421130895,1.73318052857142,0.8713624055059521,0.388734722321428,0.222141995089285,2
91,61,0.399259605042016,31.509133333333306,8.03942502598752,1.89536086872586,0.98753899079299,0.400738313929313,0.195509738045738,-1
89,61,0.35766925726141,31.542066666666603,9.667516177678571,2.2735575625,1.19486278258928,0.600947482589285,0.467948958630952,1
89,53,0.334622991735537,31.559833333333202,7.45116613439263,1.76556693391743,0.878643347044847,0.38421274071874,0.219737304870804,-2
90,49,0.318705079166666,31.5723999999999,8.59990527514881,1.9518692645833304,0.985614336160714,0.4562806245535711,0.28387087485119,-2
88,52,0.296055458333333,31.5702499999999,5.27443177127975,1.40265898184523,0.796868355208333,0.435281273363095,0.302155804315476,2
86,44,0.2858946875,31.536433333333306,5.88476046851797,1.8366171069201,0.960443745025244,0.443906521532521,0.294818498514998,0
88,38,0.2764756375,31.499166666666603,10.094835689285699,1.93415348660714,0.972349253273809,0.451670186904762,0.33261261860119,1
84,48,0.256187962499999,31.374666666666602,5.472184579002072,1.64508957707157,1.0214055019305,0.525214018265518,0.377394056430056,0
89,33,0.24765625833333305,31.228066666666603,5.35738039925595,1.82782494196428,0.9351435174107142,0.459748956696428,0.27847317738095195,-1
86,47,0.244178874999999,31.1578166666666,8.06104785223214,1.8700842433035705,1.18148763869047,0.544206198809523,0.27424037113095195,-1
84,34,0.2340551125,31.0494,6.66030742366071,1.80459838883928,0.978495252380952,0.502945178571428,0.319053680059523,-1
84,34,0.2340551125,31.0494,6.66030742366071,1.80459838883928,0.978495252380952,0.502945178571428,0.319053680059523,2
85,33,0.226678854166666,30.965066666666605,5.35950220089285,1.5888877412202298,0.960609092559524,0.4602985125,0.263150519791666,-1
87,39,0.22420775,30.910783333333306,7.223611379863371,1.99671007811107,1.1503653691713602,0.4527760380160379,0.28798958553608506,-1
86,42,0.222401820833333,30.860483333333306,9.39708038973214,2.6269500449404704,1.4081754815476102,0.612648791369047,0.327958214880952,-1
84,38,0.21946714583333304,30.711166666666603,7.06791566988416,1.76032631675081,0.903943147163647,0.445897611672111,0.28390145010395,0
88,35,0.216290704166666,30.6493666666666,5.85662224181547,1.59311567648809,0.980741884970238,0.494530860714285,0.314225723214285,1
