heart_rate,label
56.0,1
55.0,2
58.0,3
54.0,4
54.0,5
53.0,6
53.0,7
53.0,8
54.0,9
51.0,10
51.0,11
52.0,12
52.0,13
53.0,14
57.0,15
57.0,16
54.0,17
53.0,18
54.0,19
56.0,20
56.0,21
53.0,22
53.0,23
53.0,24
53.0,25
54.0,26
55.0,27
55.0,28
53.0,29
56.0,30
56.0,31
55.0,32
51.0,33
52.0,34
52.0,35
55.0,36
55.0,37
55.0,38
53.0,39
54.0,40
56.0,41
55.0,42
55.0,43
54.0,44
54.0,45
57.0,46
57.0,47
57.0,48
56.0,49
56.0,50
