heart_rate,label
60.0,1
58.0,2
58.0,3
58.0,4
55.0,5
56.0,6
54.0,7
54.0,8
55.0,9
54.0,10
55.0,11
54.0,12
56.0,13
56.0,14
56.0,15
56.0,16
55.0,17
59.0,18
57.0,19
57.0,20
58.0,21
55.0,22
55.0,23
59.0,24
60.0,25
60.0,26
57.0,27
56.0,28
57.0,29
59.0,30
59.0,31
59.0,32
57.0,33
55.0,34
56.0,35
56.0,36
56.0,37
54.0,38
58.0,39
58.0,40
60.0,41
60.0,42
63.0,43
63.0,44
63.0,45
63.0,46
63.0,47
62.0,48
60.0,49
63.0,50
