heart_rate,label
73.0,1
72.0,2
73.0,3
70.0,4
72.0,5
70.0,6
72.0,7
75.0,8
71.0,9
71.0,10
71.0,11
100.0,12
100.0,13
128.0,14
128.0,15
97.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
84.0,23
84.0,24
0.0,25
69.0,26
0.0,27
0.0,28
0.0,29
76.0,30
73.0,31
73.0,32
81.0,33
81.0,34
72.0,35
72.0,36
0.0,37
0.0,38
0.0,39
77.0,40
84.0,41
84.0,42
0.0,43
0.0,44
0.0,45
99.0,46
99.0,47
93.0,48
93.0,49
93.0,50
