heart_rate,label
82.0,1
81.0,2
81.0,3
78.0,4
80.0,5
76.0,6
76.0,7
78.0,8
76.0,9
75.0,10
74.0,11
76.0,12
76.0,13
80.0,14
75.0,15
77.0,16
76.0,17
76.0,18
77.0,19
74.0,20
72.0,21
70.0,22
72.0,23
70.0,24
87.0,25
87.0,26
86.0,27
80.0,28
68.0,29
70.0,30
68.0,31
69.0,32
69.0,33
68.0,34
70.0,35
69.0,36
69.0,37
73.0,38
71.0,39
71.0,40
67.0,41
67.0,42
68.0,43
72.0,44
71.0,45
70.0,46
73.0,47
92.0,48
97.0,49
115.0,50
