heart_rate,label
86.0,1
88.0,2
89.0,3
89.0,4
84.0,5
88.0,6
85.0,7
85.0,8
87.0,9
83.0,10
86.0,11
85.0,12
86.0,13
86.0,14
85.0,15
85.0,16
85.0,17
85.0,18
84.0,19
84.0,20
84.0,21
82.0,22
82.0,23
84.0,24
84.0,25
84.0,26
84.0,27
86.0,28
86.0,29
84.0,30
84.0,31
83.0,32
81.0,33
81.0,34
83.0,35
83.0,36
83.0,37
85.0,38
85.0,39
83.0,40
83.0,41
82.0,42
84.0,43
84.0,44
83.0,45
85.0,46
85.0,47
85.0,48
85.0,49
85.0,50
