heart_rate,label
85.0,1
85.0,2
85.0,3
85.0,4
85.0,5
82.0,6
84.0,7
83.0,8
83.0,9
85.0,10
85.0,11
86.0,12
86.0,13
86.0,14
81.0,15
83.0,16
82.0,17
82.0,18
86.0,19
86.0,20
86.0,21
88.0,22
89.0,23
89.0,24
86.0,25
86.0,26
86.0,27
84.0,28
81.0,29
81.0,30
82.0,31
83.0,32
83.0,33
84.0,34
84.0,35
84.0,36
84.0,37
82.0,38
81.0,39
81.0,40
84.0,41
85.0,42
86.0,43
86.0,44
84.0,45
84.0,46
84.0,47
84.0,48
82.0,49
82.0,50
