building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
20,81,18,0.0314649958333333,28.9645166666666,44.9880862021907,5.92660312870835,4.2261897576449,2.10573582131446,1.71589142514833,-1,-1,-1,0,0,-2,0,0,-1,-1,-1,-1,-2,-2,-2
21,83,15,0.002189025,27.5326833333333,2.70093492648809,1.04296630252976,0.89695314360119,0.956834688988095,1.25512620669642,0,-1,0,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
22,90,-1,0.00363,26.9876333333333,9.43831641666666,3.03910941949404,1.7264061485119,1.24898188214285,1.08255635624999,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,0,-1,0.00280172083333333,26.5366833333333,62.8906170251488,10.6412317861607,4.27073038050595,2.2888990657738,2.15084114970238,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
24,0,-1,0.00331576666666666,26.1330166666666,3.0423232021087,0.898436024354024,0.790463407038906,1.05895561568161,1.19792659132759,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0
25,0,-1,0.00369387916666666,25.7841999999999,2.10318861354166,0.965879682291666,0.866369105357143,0.950528034970238,1.00095714032738,-1,0,-1,0,0,-1,-1,1,1,1,0,1,1,0,0
26,0,-1,0.00262920833333333,25.4380666666666,2.56524510029761,0.953645739583333,0.772595241815475,1.19242613898809,1.56278403556547,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
27,0,-1,0.00277909999999999,25.1220333333333,2.47624727589285,0.906000767261905,0.691878726934523,0.626040572470237,0.609391168898809,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1
28,0,-1,0.00188768749999999,24.3463166666666,4.26947211815476,1.25784560148809,1.11821495133928,1.11786025342261,1.33356420133928,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1
29,0,-1,0.00281892916666666,24.1212499999999,11.880928100683,2.75491424502524,1.31516077145827,1.34109621220671,1.39789925660825,-1,0,-1,0,-1,1,1,1,1,1,0,0,1,0,-1
30,0,-1,0.0024208125,23.8972166666666,4.59758891666666,1.13346293690476,0.93199926875,1.1910514375,1.48180330625,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
31,0,-1,0.00329757083333333,23.6925166666666,3.71913772232142,1.26429430922619,1.18070582916666,1.1908137001488,1.5272674032738,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
32,0,-1,0.0037043625,23.5229333333333,12.4671199999999,2.35364353124999,1.53058116056547,1.64911422946428,2.05144568318452,1,0,1,1,1,1,0,0,0,0,1,1,-1,1,1
33,0,-1,0.00285885833333333,23.3814833333333,2.09031289204039,0.750667053014553,0.603763784229284,0.653006705375705,0.857360374517374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,-1,0.00218619999999999,23.2182333333333,3.45119935684523,1.08488594925595,0.922771185714285,1.0869566095238,1.34505780624999,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0,-1,0.00128753333333333,22.93645,4.5475566084051,1.32230531986931,0.92366495084645,0.963529465844965,1.068043502673,-1,0,-1,0,1,0,0,0,1,1,0,0,1,0,0
36,0,-1,0.00147739583333333,22.8009999999999,2.88973784404761,0.93331924375,0.683892713392856,0.860012109375,1.00327924866071,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0
37,0,-1,0.00229136249999999,22.55825,2.64594443422618,1.08197467008928,1.05414131502976,1.20218980848214,1.50775595252976,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0
38,0,-1,0.00167715416666666,22.3449333333333,2.08754105758928,0.760631245535714,0.490266943303571,0.456510228720238,0.496304927380952,-1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
39,0,-1,0.000881175,22.2405666666666,4.83947519747023,0.850758419940476,0.620443854910714,0.58190550907738,0.676502485267857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,-1,0.000926316666666666,22.1575,7.91554904598214,3.12219551205357,1.96934519017857,1.7742697688988,1.90510095267857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,-1,0.0237405374999999,22.6552333333333,5.46103458969408,1.27308349094149,1.09783648856548,1.27480019156519,1.60910876076626,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,-1,0.0384967583333333,25.59035,5.46572399241071,1.09581222901785,1.12465308482142,1.01086260119047,1.37252375357142,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1
43,0,-2,0.0678703416666666,26.0894,3.7125500766369,1.15652972247023,1.27482836220238,1.57927016785714,2.37055731934523,-2,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,110,-2,0.0908503458333334,26.3592833333333,19.6858004189189,14.2301426836946,11.6965098065042,4.00318376982476,2.15186088951588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,114,27,0.117482845833333,26.6386166666666,9.29138128050594,3.54916808511904,2.70087999627976,2.86900738333333,4.01798596398809,0,0,0,0,-1,-1,-1,0,0,0,0,0,-2,-1,-1
46,85,7,0.1648170375,26.8272333333333,1.85002885491071,0.725754996428571,0.440711074553571,0.358860139583333,0.353042520238095,-1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
47,75,5,0.219197795833333,27.12195,2.94520048292248,0.946437086130085,0.737499998663498,0.685488043213543,1.12776247802197,-2,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1
48,75,15,0.241464225,27.1525666666666,2.06669173363095,0.765649218303571,0.531035332142857,0.677626128869047,1.02418095282738,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
49,75,15,0.241464225,27.1525666666666,2.06669173363095,0.765649218303571,0.531035332142857,0.677626128869047,1.02418095282738,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,94,19,0.272882213389121,27.2282499999999,2.26779166473214,1.07912176279761,1.26687343169642,1.5062167860119,1.97394764732142,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
