building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,80,20,0.300294925,29.30895,4.48048233110119,1.65010800342261,1.24948625952381,1.20020039627976,0.927689799553571,2,1,2,0,2,-2,-2,-2,-2,-2,0,2,-1,1,1
2,76,23,0.314348587499999,29.2959166666667,3.33513598336798,1.37111015963765,1.11431766958716,1.06160559622809,0.763702873180872,2,2,1,2,2,1,1,0,-1,0,1,2,2,1,1
3,79,21,0.350912866666665,29.2751666666667,3.67744833303571,1.50508522142857,1.14324614910714,1.09488136056547,0.738687069642857,2,1,2,1,1,1,2,1,0,-1,1,1,1,2,1
4,81,22,0.369120766666667,29.2721333333333,3.4390617235119,1.47390134345238,1.11259286130952,0.991884405654762,0.670638018154762,2,2,2,1,0,2,2,2,1,1,2,1,1,1,2
5,79,21,0.374843341666666,29.2843666666667,8.64506042410714,2.3920734266369,1.49248926354166,1.21322814241071,0.962150724404762,2,0,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1
6,79,23,0.391155016666666,29.52905,4.06283824255952,1.61301649092261,1.18226827901785,1.11177373229166,0.765204076339285,1,1,0,-1,-1,-2,-1,-2,-2,-2,0,-1,0,-2,-2
7,79,23,0.397201816666667,29.6398999999999,2.89029929047618,1.36299914955357,1.04450593809523,0.956669326339285,0.680063037202381,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,79,22,0.40316810041841,29.7450999999999,9.59373065580357,3.13364734627976,1.5611962922619,1.06200624419642,0.713441565029761,2,2,2,0,1,0,0,-1,-1,-1,0,-1,0,1,1
9,79,18,0.407063316666666,29.8223166666666,3.15023732996733,1.49986708137808,1.2094726066231,1.17111648114048,0.84948186055836,1,1,2,0,0,0,0,0,-1,-2,0,-1,0,-1,-1
10,81,22,0.409659166666666,29.9015833333333,2.7153122703869,1.31263281458333,0.997152645089285,0.846585955208333,0.548909590029762,2,2,2,-1,-1,0,0,-1,-1,-2,0,1,0,1,1
