building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
29,79,1,0.0606798874999999,32.1762131147541,4.08597713586309,2.91740741517857,2.53831174791666,2.34340185104166,2.3437105297619,-1,1,1,1,1,0,0,-1,-1,-1,0,0,0,0,1
30,75,11,0.0628045666666666,32.2397,6.07709214747023,2.20321488556547,1.242975775,1.05454549523809,1.15782681994047,0,-1,-1,0,0,-1,-2,-1,-1,-1,0,-1,-1,-1,0
31,75,11,0.0628045666666666,32.2397,6.07709214747023,2.20321488556547,1.242975775,1.05454549523809,1.15782681994047,-1,0,-1,-1,-1,-2,-2,-1,1,-1,-1,-2,-2,-1,-1
32,72,11,0.0641086485355648,32.3240666666666,4.011303003125,1.82008085744047,1.06105191056547,0.85348636235119,0.674358554017857,-1,0,-1,1,2,2,1,-1,0,0,2,1,0,1,2
33,72,10,0.0649418713692946,32.3470847457627,4.10279200089285,1.51327731755952,0.714178987053571,0.501733619642857,0.423801866369047,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
34,70,15,0.0667409749999999,32.3548333333333,4.92347173789723,2.04966091758241,1.137212504158,0.846590781704781,0.790291535491535,1,1,1,-1,1,-1,-1,1,-1,0,1,-1,-1,1,1
35,70,15,0.0667409749999999,32.3548333333333,4.92347173789723,2.04966091758241,1.137212504158,0.846590781704781,0.790291535491535,-1,0,0,1,1,0,0,1,1,-1,2,1,1,1,1
36,71,4,0.0673276,32.3631803278688,2.74910557455356,1.46320989747023,0.917977167559524,0.665505747470238,0.522240657142857,1,1,0,1,-1,-1,0,1,1,-1,0,1,-1,-1,-1
37,74,16,0.068090875,32.3699999999999,4.55489586354166,1.48595097053571,1.30316013511904,0.92653783110119,0.931626530505952,0,1,1,0,1,0,0,-1,1,-1,0,0,-1,0,0
38,74,16,0.068090875,32.3699999999999,4.55489586354166,1.48595097053571,1.30316013511904,0.92653783110119,0.931626530505952,-2,0,-1,-1,1,-1,-2,1,1,-1,-1,-1,-1,-1,0
39,78,2,0.0718519999999999,32.3691333333332,2.8432427077517,1.52270425037125,0.905554553757053,0.629941904068903,0.511722142560142,0,0,0,1,0,-1,-1,-1,1,-1,-1,0,1,1,1
40,72,3,0.0703234916666666,32.3903666666666,9.41736540550595,2.39713894940476,1.08038863898809,0.651431004166666,0.581086197619047,-1,-1,-1,-1,-1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2
41,66,11,0.0702212416666666,32.4007666666666,3.0509933220238,1.62373934032738,1.05344249017857,0.851746503869047,0.78350053735119,-1,0,0,0,1,0,0,-1,1,-1,0,-1,1,-1,0
42,68,11,0.0735988583333333,32.3925333333333,3.84135868616071,1.65424311636904,0.883576519940476,0.530198821130952,0.430420066071428,-1,0,-1,1,1,-1,-1,0,0,1,1,1,1,1,0
43,69,24,0.0747318583333333,32.3990333333333,4.91642047906147,1.68090805836055,1.1211931005346,0.759211806652806,0.660928274873774,-2,-1,-1,1,0,1,0,0,-1,0,1,1,1,0,-1
44,71,24,0.076543225,32.422,3.86081742261904,1.40569169077381,0.77844855922619,0.549618418005952,0.494490347619047,1,0,0,1,2,-1,-1,1,1,-1,0,1,0,0,1
45,73,13,0.0768135166666667,32.4406333333333,511.042501424851,241.628376425892,125.554020481547,69.031961116369,29.4864845855654,0,0,-1,1,-1,0,-2,-1,-1,-1,-2,0,-1,-1,-1
46,71,8,0.0777297541666666,32.4648999999999,2.29695008720238,0.844033247321428,0.386935126041666,0.232988697023809,0.161181179613095,1,1,1,0,1,-2,-2,2,2,0,1,-1,-1,1,2
47,73,17,0.0788373791666666,32.4497333333333,3.25926917068452,0.984565010565475,0.443596863988095,0.256980282738095,0.184269661755952,-1,1,0,1,2,1,1,0,-1,1,1,0,0,1,1
48,73,17,0.0788373791666666,32.4497333333333,3.25926917068452,0.984565010565475,0.443596863988095,0.256980282738095,0.184269661755952,-1,-1,-1,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1
49,68,13,0.0800147999999999,32.4176666666666,2.51398076923076,0.900613064300564,0.414934302940302,0.257915931541431,0.186758115533115,-1,0,0,1,1,0,-1,1,1,-1,1,-1,-1,1,1
50,68,13,0.0800147999999999,32.4176666666666,2.51398076923076,0.900613064300564,0.414934302940302,0.257915931541431,0.186758115533115,-1,-1,-1,0,-2,1,0,-1,0,1,-1,-1,0,-1,-2
