Theta,Alpha,BetaL,BetaH,Gamma,label
1.8622911888392844,1.249419759672619,0.9271407153273808,0.44241820744047616,0.2813225479166667,1
1.8738440282738105,1.6613184623511903,1.0430497799107141,0.5690275638392858,0.4129251824404761,2
1.5803140392857145,1.4372960313988097,0.9905496037202384,0.5607780450892855,0.4269925376488096,3
1.944189641372141,1.5708139420849418,1.4961662975942969,0.8303762656667654,0.6842466713691715,4
2.159926223809524,1.7339336282738096,1.4024628477678565,0.7187296872023811,0.5652988870535712,5
2.294131610565476,1.8640760514880947,1.7818145681547617,1.097549465922619,0.9242230212797614,6
1.8859318915178571,1.3296434711309528,0.9124489095238096,0.5077681505952379,0.4103667116071429,7
2.7542464520833323,1.5639533933035707,1.1100933300595237,0.7982184366071431,0.7535219061011904,8
2.8568643120535717,1.9148592078869056,1.2194707879464286,0.5592126575892858,0.3684488809523808,9
2.261280771606771,1.3841462297297298,0.9836394688149684,0.4710371862191862,0.4267645230175231,10
2.6999302020833333,1.7420993017857145,1.0213749511904762,0.4551546125,0.3745350227678572,11
2.1849229522321427,1.6773763220238098,0.8943942450892857,0.3839629877976189,0.2698739659226191,12
2.300251061627561,1.7806725591030583,1.0670481865161865,0.520506114939115,0.3742373244728245,13
2.225381659523809,1.6059327644345238,1.0198650779761904,0.6243291437499998,0.5330380669642857,14
2.136373166815477,1.5739490290178573,1.021003744047619,0.6127776005952381,0.6011693166666666,15
2.6816797594297594,1.813201035937036,1.002213614048114,0.459144541134541,0.3565849134244133,16
1.995585708184524,1.5466660693452392,0.9324533639880954,0.4633367595238094,0.3467106529761905,17
2.674836010267857,2.0236985895833333,1.2988436232142857,0.7956399269345239,0.7421008377976188,18
2.6168699629464283,1.62106021875,1.469637222767857,0.7999394470238096,0.6749704721726191,19
3.5264883024948026,1.89746618978319,1.4054338363528365,0.8196829444609446,0.7245145148500146,20
2.6087849183035714,1.6343741251488093,1.0295526245535715,0.6626196437499999,0.4617912767857142,21
2.4299583052083333,1.5774947092261906,1.0693030683035711,0.6160546516369046,0.5183746555059525,22
2.3531190151785712,1.7330192273809533,1.203725107142857,0.7898851491071428,0.8358831037202383,23
56.83347362261907,10.124194338244047,4.146211328124998,1.4399805544642852,1.0548301924107142,24
56.83347362261907,10.124194338244047,4.146211328124998,1.4399805544642852,1.0548301924107142,25
10.966351557142854,3.405614910119047,1.7976837973214277,1.3920774788690482,1.4150833498511908,26
40.23863526997327,7.23300241713692,3.8073898757053763,3.0166579224829237,2.2935715301455306,27
4.842847723363096,2.2569912778273813,1.7358666380952383,1.3572098776785717,1.3860746694940471,28
3.3438042311011915,1.7230417273809522,1.139307941369048,0.6042635517857143,0.4994181568452382,29
3.1479272285714286,2.1228606242559533,1.0943442961309522,0.6604747535714285,0.663591613095238,30
24.224549846577386,6.485612795833332,5.510307115178572,1.338934803273809,0.5545543404761905,31
2.9156269058035718,1.6679277675595243,0.9711801497023814,0.4775124970238096,0.4781118139880952,32
85.48924097544644,11.726256777232141,6.762911668898809,1.3511843985119047,0.7089316013392857,33
85.48924097544644,11.726256777232141,6.762911668898809,1.3511843985119047,0.7089316013392857,34
17.311369277546774,3.9956276051381066,1.5433599302049306,0.6209275656370657,0.3612896805761806,35
4.059829388095238,1.8605909211309524,1.2017166090773812,0.8104488412202381,0.8822177022321427,36
7.154480814434522,3.1923428427083325,2.026555003422619,0.91512429375,0.6543806394345236,37
48.017803829910704,9.518632097916663,5.597169760416665,2.0870127541666665,1.0835218294642857,38
5.583059976785713,2.106900979613095,1.3221155313988096,0.8488473333333334,0.6111239898809523,39
64.55871896577382,14.353892393154759,6.151991559523809,3.167686440178572,1.3440648092261906,40
9.552077817493323,3.01039973076923,2.0357456459756467,1.1265161473121474,0.7291929845559847,41
2.978450945684524,1.7806280604166669,0.9722850985119048,0.590574956547619,0.5840754123511903,42
7.642365406994046,2.530952353125001,1.3613650764880951,0.6564944116071428,0.4298409918154763,43
23.457908149242648,3.3038380485595504,2.63889725972676,2.0879880990496,1.3905407275022277,44
23.457908149242648,3.3038380485595504,2.63889725972676,2.0879880990496,1.3905407275022277,45
4.28973963363095,3.0336928372023806,5.556080228869047,4.264197442261904,4.417804003571429,46
146.88226616726192,27.38658944642857,27.48691597693452,14.096192073511903,8.476385023065477,47
255.65898679780656,51.76543252080988,37.22348979218223,22.2665986875703,14.547218215973006,48
1.67270212073062,2.0652057105732102,2.361640694980696,2.349036513959014,2.390859031779032,49
2.1949525212797623,1.9100696702380948,1.8994654720238096,1.9321359755952376,1.8484856782738093,50
