Theta,Alpha,BetaL,BetaH,Gamma,label
8.224449198511902,2.8489516495535705,1.2166171165178572,0.9803637477678568,1.2835250306547619,1
3.479694954166665,1.073164936904762,0.7085675952380955,0.7320942034226191,0.8253159203869045,2
2.587020808184524,1.1692060712797618,1.0923839142857144,1.0911529992559523,1.2748407474702381,3
4.994030848809525,1.7546321663690472,1.29570483139881,1.560410805952381,1.868776517113096,4
12.077221492261904,3.079246337053572,1.4645363974702377,1.094141099107143,1.3655847468750004,5
7.2958528787202415,3.3320604150297632,2.941901952529762,1.8260434647321424,1.6411274718750002,6
4.60656105286605,1.7895985117315119,1.3597015669735668,2.09238367953668,3.082197750816752,7
6.999284434226189,2.415997473363096,1.5417630797619046,1.5266168877976192,1.7033517068452384,8
9.780971882886904,1.4466574742559526,1.3048088610119049,0.9138563684523812,0.8902127144345242,9
14.950750755654758,2.850882998363094,1.4338771404761907,1.386001640327381,1.2985504706845237,10
20.610205037053586,7.293257879464284,3.3022783331845256,2.612361919940476,2.891746760565476,11
101.9599015061012,5.6175769663690485,4.388034508630953,1.9959197941964284,2.161495567410713,12
11.527131910454404,2.0235730571725576,1.2383706836946833,1.3690217147312154,1.7762498956043955,13
15.060731162053573,2.169834914732143,1.4435749912202382,1.727403651785714,1.795939763244048,14
6.935461918005951,3.5912130040178583,3.267053399404761,2.684614327976191,3.2705472061011904,15
4.2810901531250005,1.3382446784226192,1.170196743154762,1.752887345089286,2.131542868303572,16
24.95120861805761,9.866033513068016,9.791451876150877,5.922540242500743,6.08312609162459,17
3.46346549360119,1.6130897940476192,1.4179266468749996,1.7997931837797612,2.352998428124999,18
245.24256525431545,36.49581035937501,18.504048268749994,5.861634589285713,3.9879138130952376,19
44.98808620219078,5.926603128708355,4.226189757644908,2.105735821314468,1.7158914251483346,20
2.700934926488096,1.0429663025297615,0.8969531436011905,0.9568346889880952,1.2551262066964284,21
9.438316416666666,3.039109419494048,1.726406148511905,1.2489818821428569,1.0825563562499998,22
62.89061702514881,10.641231786160716,4.2707303805059516,2.288899065773809,2.150841149702381,23
3.0423232021087014,0.8984360243540243,0.7904634070389069,1.0589556156816156,1.1979265913275916,24
2.1031886135416658,0.9658796822916668,0.8663691053571431,0.9505280349702382,1.0009571403273811,25
2.5652451002976195,0.9536457395833332,0.7725952418154759,1.192426138988095,1.5627840355654763,26
2.4762472758928564,0.906000767261905,0.6918787269345238,0.6260405724702379,0.6093911688988094,27
4.269472118154761,1.257845601488095,1.1182149513392858,1.1178602534226187,1.3335642013392854,28
11.880928100683095,2.7549142450252453,1.3151607714582714,1.3410962122067118,1.3978992566082566,29
4.597588916666667,1.1334629369047615,0.93199926875,1.1910514375,1.4818033062500002,30
3.719137722321429,1.264294309226191,1.1807058291666672,1.1908137001488095,1.5272674032738096,31
12.467119999999996,2.3536435312499995,1.5305811605654769,1.6491142294642849,2.0514456831845242,32
2.090312892040392,0.7506670530145533,0.6037637842292842,0.6530067053757055,0.8573603745173743,33
3.4511993568452364,1.0848859492559522,0.9227711857142858,1.0869566095238097,1.3450578062499996,34
4.547556608405109,1.322305319869319,0.9236649508464508,0.9635294658449659,1.0680435026730026,35
2.8897378440476182,0.93331924375,0.6838927133928567,0.860012109375,1.0032792486607145,36
2.6459444342261897,1.0819746700892856,1.054141315029762,1.2021898084821423,1.5077559525297612,37
2.0875410575892857,0.7606312455357143,0.4902669433035716,0.4565102287202381,0.4963049273809524,38
4.839475197470239,0.8507584199404761,0.620443854910714,0.5819055090773809,0.6765024852678571,39
7.915549045982143,3.122195512053571,1.969345190178572,1.7742697688988087,1.905100952678572,40
5.461034589694088,1.2730834909414903,1.0978364885654883,1.2748001915651914,1.6091087607662604,41
5.465723992410719,1.0958122290178571,1.1246530848214282,1.0108626011904764,1.3725237535714283,42
3.7125500766369037,1.156529722470238,1.2748283622023813,1.579270167857143,2.3705573193452394,43
19.685800418918927,14.230142683694663,11.696509806504295,4.003183769824767,2.1518608895158895,44
9.291381280505947,3.549168085119049,2.7008799962797627,2.869007383333333,4.017985963988094,45
1.8500288549107151,0.7257549964285713,0.44071107455357134,0.3588601395833333,0.3530425202380953,46
2.9452004829224827,0.9464370861300859,0.7374999986634985,0.6854880432135431,1.127762478021978,47
2.0666917336309534,0.7656492183035714,0.5310353321428573,0.6776261288690477,1.0241809528273804,48
2.0666917336309534,0.7656492183035714,0.5310353321428573,0.6776261288690477,1.0241809528273804,49
2.2677916647321417,1.0791217627976193,1.2668734316964287,1.5062167860119051,1.9739476473214288,50
