Theta,Alpha,BetaL,BetaH,Gamma,label
3.668100703571428,1.3499152590773815,0.6573270769345237,0.4749994123511905,0.3617880732142857,1
4.171959374851194,1.5368838218749998,0.7642393074404764,0.44669779047619057,0.3260992305059524,2
2.50625844717262,1.3346033624999991,0.5466926915178572,0.34641761264880955,0.25660408541666657,3
3.4474931829521807,1.4798499967329959,0.613653586724087,0.39360761493911495,0.2454572156222156,4
3.463176309672618,1.3509172744047624,0.5319060084821429,0.377903711904762,0.2439847443452381,5
5.0230675583333335,1.4038196712797621,0.6378457627976191,0.41497243363095226,0.28472162053571426,6
5.002521955004455,1.2524058926343928,0.6035131712206712,0.3434659582714583,0.2317792817047817,7
5.5922929098214285,1.7551960412202376,0.6909395249999999,0.4301027138392857,0.2891527203869048,8
4.26463435952381,1.383809498660714,0.6026420694940479,0.3655608424107144,0.23807984672619056,9
62.201677310714295,20.17269259613096,8.559134867708336,2.959536127678572,1.0976014361607145,10
10.253880873477867,2.8648293477873468,1.5516498561033558,0.8484651098901101,0.5045284616869619,11
2.648631945982143,1.1601494053571428,0.5272827260416667,0.3639039485119048,0.23605115892857145,12
2.648631945982143,1.1601494053571428,0.5272827260416667,0.3639039485119048,0.23605115892857145,13
6.143967935714287,1.6894061808035714,0.7240529809523808,0.40788097857142863,0.2518003013392856,14
6.143967935714287,1.6894061808035714,0.7240529809523808,0.40788097857142863,0.2518003013392856,15
2.873991572916668,1.2834303099702382,0.4905733150297621,0.3047456788690476,0.1918030706845238,16
59.17123032283931,13.580211749331749,5.5797090448470446,2.529698126076627,0.8695523716958721,17
59.17123032283931,13.580211749331749,5.5797090448470446,2.529698126076627,0.8695523716958721,18
6.1196431379464284,2.0918910977678578,1.0118632967261905,0.4436386577380952,0.25980941860119044,19
3.5413637924107144,1.150156530803571,0.5551099620535713,0.3230153388392857,0.2233654875,20
15.829739827591329,4.170446927977428,1.8866327732402737,0.7820511577071577,0.3959156657261657,21
4.439449093154762,1.4029401846726193,0.6314273476190477,0.3501940848214285,0.24044658854166664,22
2.967864674553572,1.0679051629464291,0.5158170556547619,0.40804216547619054,0.30006116279761896,23
2.967864674553572,1.0679051629464291,0.5158170556547619,0.40804216547619054,0.30006116279761896,24
18.482022305464803,4.431334735669736,1.7187927297297299,0.8152794233739231,0.39083807573507584,25
5.465502444642858,2.2147409473214292,0.8160609258928571,0.5292108520833333,0.3731619208333333,26
3.806865114136905,1.6236228010416665,0.7783079910714283,0.5193670244047617,0.32122641815476183,27
3.806865114136905,1.6236228010416665,0.7783079910714283,0.5193670244047617,0.32122641815476183,28
22.987044411458346,3.4399545083333325,1.3003571910714289,0.7539367620535714,0.3417669785714285,29
32.134499935105445,4.334501708345711,2.251444994208494,0.6669996759726758,0.3178689894564896,30
3.6338903601190484,1.3763938623511902,0.5172179105654763,0.2944313799107143,0.17580904270833336,31
3.6338903601190484,1.3763938623511902,0.5172179105654763,0.2944313799107143,0.17580904270833336,32
7.650168259970237,1.9580113577380949,0.8700225337797619,0.4197163639880952,0.2636790697916666,33
7.650168259970237,1.9580113577380949,0.8700225337797619,0.4197163639880952,0.2636790697916666,34
2.08055934036234,1.216840693495694,0.4745002793287794,0.2962689443124443,0.2077265706860707,35
2.08055934036234,1.216840693495694,0.4745002793287794,0.2962689443124443,0.2077265706860707,36
3.633660972916666,1.4537633138392858,0.5695712602678572,0.28926277187499994,0.20257339955357145,37
5.636792636458333,1.7340305464285708,0.5936074952380952,0.3402741694940476,0.2301082854166667,38
5.636792636458333,1.7340305464285708,0.5936074952380952,0.3402741694940476,0.2301082854166667,39
4.353679294494048,1.796729309375,0.6415730102678573,0.33628238452380954,0.21847525267857146,40
2.6377035818235823,1.2225333993168994,0.5282614746064747,0.28496735951885943,0.19290474725274728,41
2.6377035818235823,1.2225333993168994,0.5282614746064747,0.28496735951885943,0.19290474725274728,42
1457.2253830050595,656.5319541058036,306.28491630089286,90.48806066666668,35.75472549806547,43
670.3187314923471,269.3034415357143,111.91589942602043,85.30509241836731,35.9924695484694,44
670.3187314923471,269.3034415357143,111.91589942602043,85.30509241836731,35.9924695484694,45
7.92037586309524,2.442060252232143,1.1943409959821427,0.7027309238095238,0.4389552147321431,46
7.92037586309524,2.442060252232143,1.1943409959821427,0.7027309238095238,0.4389552147321431,47
7.1487794114583325,2.1352891578869047,1.1333836226190477,0.8014794367559526,0.634508798363095,48
7.1487794114583325,2.1352891578869047,1.1333836226190477,0.8014794367559526,0.634508798363095,49
7.1487794114583325,2.1352891578869047,1.1333836226190477,0.8014794367559526,0.634508798363095,50
