Theta,Alpha,BetaL,BetaH,Gamma,label
1.4270009275319275,0.5366912194832195,0.4942840449955449,0.4016121544401544,0.3127002116127116,1
1.7160170284226182,0.5700964912202382,0.43607161071428574,0.4690299577380953,0.3445742912202382,2
1.550375246213246,0.5509365732105733,0.4672919910899912,0.44190206370656376,0.4298323206118208,3
2.1541177995535716,0.5767105014880954,0.4115947022321426,0.4171044516369046,0.3089520270833334,4
1.2352732145833336,0.4723846535714284,0.34773197946428563,0.3904898781250005,0.3024771391369048,5
1.4103660767857134,0.4207381373511908,0.3517247943452381,0.372059539434524,0.2986254078869047,6
1.6928532556547609,0.5187456107142857,0.4309581776785713,0.3946922279761906,0.2899157406250001,7
1.4211998752598745,0.4684184107514108,0.3837249737154736,0.3489844261954263,0.2680719463914465,8
2.6856583341269844,0.712680130952381,0.4436718063492065,0.4297292337301587,0.40345554880952383,9
21.79535438147224,4.470737813474736,1.850008558328135,0.6089592981908921,0.3509518923892701,10
32.559922823065484,10.274651083482146,3.895889598809521,1.1794109813988094,0.35548542217261897,11
1.9631402944940481,0.673233869642857,0.5007969428571429,0.4149833687500001,0.3435842526785716,12
1.9631402944940481,0.673233869642857,0.5007969428571429,0.4149833687500001,0.3435842526785716,13
9.317708132886906,0.7489199721726193,0.4914869186011906,0.3913507400297621,0.29946654017857144,14
9.317708132886906,0.7489199721726193,0.4914869186011906,0.3913507400297621,0.29946654017857144,15
2.295392155505952,0.6775283285714285,0.4813121005952382,0.3865846770833334,0.31106681875,16
3.551983992261903,0.8014816875,0.4967994967261905,0.3841419694940476,0.25000632812499984,17
3.551983992261903,0.8014816875,0.4967994967261905,0.3841419694940476,0.25000632812499984,18
2.8321981043154767,0.7826660782738094,0.5236886505952384,0.4185494269345241,0.3158596002976191,19
5.230542233779763,0.8794523010416666,0.4620080401785713,0.3686073860119047,0.259114012797619,20
1.8679339405999404,0.5943304348084351,0.4153376263736264,0.3446048852093852,0.2403071308286309,21
1.7301693061011896,0.6030193712797619,0.460403715625,0.3343324988095238,0.2441318483630953,22
1.6685161049107138,0.6291349467261904,0.4428289581845239,0.3947563965773809,0.2998355013392856,23
1.6685161049107138,0.6291349467261904,0.4428289581845239,0.3947563965773809,0.2998355013392856,24
9.436762136323138,2.4876921492426503,0.962298971636472,0.43507087258687255,0.27825772646272645,25
1.7614373806547612,0.5910821568452379,0.4698472895833333,0.389717369345238,0.2785047694940478,26
1.7707735208333335,0.6183833305059523,0.4611098110119049,0.4348577488095237,0.34369955223214266,27
1.7707735208333335,0.6183833305059523,0.4611098110119049,0.4348577488095237,0.34369955223214266,28
1.8725052491832483,0.657033076180576,0.5024658938223936,0.4065566596376596,0.3066773970893971,29
1.6936659624999997,0.6417887374999999,0.4383116480654761,0.4352772651785714,0.31349864002976185,30
1.6251822183035716,0.5768033125000002,0.4669506647321429,0.37632700803571423,0.2605432441964285,31
1.6251822183035716,0.5768033125000002,0.4669506647321429,0.37632700803571423,0.2605432441964285,32
1.569249166517857,0.6047486032738095,0.4763202116071428,0.4120574880952379,0.2838439513392855,33
1.569249166517857,0.6047486032738095,0.4763202116071428,0.4120574880952379,0.2838439513392855,34
2.2763336979506965,0.715580672111672,0.5103509214434215,0.43227456875556863,0.3567757824472825,35
2.2763336979506965,0.715580672111672,0.5103509214434215,0.43227456875556863,0.3567757824472825,36
1.8438128834821428,0.6699741300595239,0.5052588321428572,0.4418893436011905,0.33391818943452384,37
2.9609639245535715,0.8333747023809527,0.5560330833333332,0.4438748427083333,0.3306157373511905,38
2.9609639245535715,0.8333747023809527,0.5560330833333332,0.4438748427083333,0.3306157373511905,39
1.7271875921130957,0.5937748132440477,0.4705961266369048,0.43319935238095225,0.3571650794642857,40
1.442091764181764,0.6375616718146719,0.5067615130680131,0.52591651024651,0.4565465285120286,41
1.442091764181764,0.6375616718146719,0.5067615130680131,0.52591651024651,0.4565465285120286,42
1.6030092796130953,0.5655641081845237,0.5375423083333332,0.4950539110119047,0.4128301186011904,43
1.7629677742559522,0.5607177808035716,0.5136501306547617,0.4816855200892858,0.4516837677083333,44
1.7629677742559522,0.5607177808035716,0.5136501306547617,0.4816855200892858,0.4516837677083333,45
1.1884788547668548,0.5248706202851202,0.4617913222453224,0.4686476156816158,0.3579345417285417,46
1.1884788547668548,0.5248706202851202,0.4617913222453224,0.4686476156816158,0.3579345417285417,47
1.2778782160714293,0.5152109474702382,0.4325007224702381,0.4524860840773809,0.3465623782738093,48
1.2778782160714293,0.5152109474702382,0.4325007224702381,0.4524860840773809,0.3465623782738093,49
1.2778782160714293,0.5152109474702382,0.4325007224702381,0.4524860840773809,0.3465623782738093,50
