Theta,Alpha,BetaL,BetaH,Gamma,label
4.995338928273807,2.343526622172619,0.7375918372023813,0.4072407398809521,0.21067152916666665,1
16.145614284821427,3.322057537053572,1.0422775800595236,0.5700988549107144,0.3732047187499999,2
6.453831427383427,2.8947357001782,0.947372315711316,0.5057608317493318,0.332796747104247,3
7.677071091220237,3.0229256370535724,1.126503912202381,0.5197619677083333,0.2854122897321429,4
5.7579327876488104,2.028226090625,0.8245601409226188,0.4302408979166668,0.22540813764880946,5
7.299935880457381,2.9738917312147293,1.1134889919809925,0.5116762220077219,0.2299889695574696,6
12.805178958184525,3.1782589416666682,1.0644672900297625,0.5164677407738094,0.2909724537202381,7
27.062912373065465,5.977495578124999,2.0587419986607136,0.8160448686011904,0.5459376683035716,8
8.090472909711908,2.471873099198099,1.2242828474903469,0.6745917303237302,0.4507669414909414,9
8.090472909711908,2.471873099198099,1.2242828474903469,0.6745917303237302,0.4507669414909414,10
9.145225428124991,2.576684734970238,1.1823668476190476,0.6105631843750002,0.4367886251488097,11
5.50913052880903,2.168219683694684,0.8805560648945647,0.529925191862192,0.3144847450252449,12
5.50913052880903,2.168219683694684,0.8805560648945647,0.529925191862192,0.3144847450252449,13
10.918567685565476,3.2399829781249982,1.2462622315476188,0.5502867968750002,0.3570353517857144,14
5.535243232738094,2.4953517322916663,1.0008557730654766,0.5361270892857143,0.3350679700892857,15
6.425852057142861,2.208679790773809,0.8441603924107145,0.4842379279761904,0.25121504389880955,16
7.6887538440748395,2.658709368428869,0.9901110340065336,0.5040711773091774,0.3110750911790913,17
7.732236573660713,2.9077283611607148,1.1144033029761906,0.6065138438988094,0.3852514712797617,18
16.243504749255944,5.368655686458332,1.6982460188988096,1.0144534077380956,0.6834329156249996,19
8.240858635119054,2.974906001785714,1.1473389650297618,0.5941236501488093,0.3576310714285714,20
8.240858635119054,2.974906001785714,1.1473389650297618,0.5941236501488093,0.3576310714285714,21
17.430108373477868,6.335187542025543,2.5174333259578283,1.0164541360261354,0.4624235194535194,22
49.172917064285706,14.63561028377975,6.812945829017855,2.7330944144345244,1.174484901488095,23
533.2518432132458,69.6549899754975,40.40638380947431,10.0529013991684,3.0780686375111364,24
13.178878418621919,3.9442401986931994,1.5991110080190076,1.0327639447579446,0.9225888026433028,25
25.23576010252977,7.759864408630952,2.4349870035714285,1.1628632998511903,0.5128531296130955,26
29.418960863988104,9.715349616517855,4.187961293750001,2.5841557900297616,1.3804404095238088,27
29.418960863988104,9.715349616517855,4.187961293750001,2.5841557900297616,1.3804404095238088,28
170.65080233377975,9.837608449255953,2.5666467450892863,1.0673586383928575,0.6329884239583333,29
56.65136738422618,9.461354284672616,4.421071132589284,3.5755622947916668,2.572500978125,30
22.451658657440472,5.8623694633928585,2.5966557010416667,1.4685316297619049,1.0940895214285713,31
20.101875869022862,4.422706987080488,1.5255603176418175,0.7508905911790912,0.5745522866052868,32
6.4650572982142815,1.690625716517857,0.7267595797619046,0.436432875595238,0.3610705749999999,33
57.69666584196428,5.136753389583332,1.9448638348214284,0.8293203793154763,0.5847457755952379,34
11.746514088209086,3.110107308880309,1.5773716890406888,0.7250575564300563,0.4150774220374221,35
152.27167625252963,18.40744297098215,7.784239076488094,1.884031240029764,0.4461307577380952,36
37.309116624255964,12.427274480357134,5.1022990080357165,1.5418780623511898,0.7018463824404764,37
25.750184336204327,10.350287290466293,5.753275480694983,2.113478689783189,0.5032748409563409,38
8.17772223705357,2.5137745377976195,0.9890644366071434,0.3917254764880953,0.2252469510416666,39
13.092367104166666,4.5304604642857145,1.7296435797619054,0.5663879688988092,0.3764482166666667,40
13.437783394345233,5.242674726934527,2.679139304017857,0.8388841991071428,0.4813030802083333,41
32.44086294802496,7.274858147609148,2.232244015444015,0.9283173555093552,0.4734405124740126,42
32.44086294802496,7.274858147609148,2.232244015444015,0.9283173555093552,0.4734405124740126,43
9.972545445833342,3.3614594245535714,1.5019582238095237,0.5610389142857144,0.30717153095238103,44
10.051033270386908,4.381699606249998,1.852381266220238,0.7128831132440477,0.4195546467261905,45
10.051033270386908,4.381699606249998,1.852381266220238,0.7128831132440477,0.4195546467261905,46
162.12398079782798,48.51994484085213,22.934153078947364,7.3083630171261476,1.998972934837092,47
50.47096664747023,19.447458893154753,7.397917451339284,2.6853726793154764,0.9609544389880956,48
37.66512053705357,10.696570125297617,4.847236654613097,1.9570042950892856,0.9239126642857146,49
37.66512053705357,10.696570125297617,4.847236654613097,1.9570042950892856,0.9239126642857146,50
