Theta,Alpha,BetaL,BetaH,Gamma,label
4.871116997321428,3.133787145684523,2.482962526190476,1.4839084046130953,1.3075341273809526,1
4.986772591773091,2.5037799659934654,1.6953504815859817,0.9891469670329668,0.7052234082269083,2
3.725164393303572,1.6264429108630951,1.2476978915178571,0.9710279360119044,0.865000480952381,3
3.725164393303572,1.6264429108630951,1.2476978915178571,0.9710279360119044,0.865000480952381,4
3.047018906547618,1.9016802096726195,1.6503110377976191,1.0402045306547618,0.8025952766369047,5
6.137988587499999,2.817340027083333,2.376392100000001,1.4656508947916669,1.332776797321429,6
6.661113348529848,2.5089063844668846,1.6838625164835168,1.1362839662904665,1.0752355277695276,7
6.661113348529848,2.5089063844668846,1.6838625164835168,1.1362839662904665,1.0752355277695276,8
3.503903486458332,1.7521645531250003,1.509094971279762,1.0244173578869047,0.814562559375,9
3.1913612546130947,1.7628923043154765,1.5519266779761904,0.926209376041667,0.6705188316964285,10
5.020372541369049,2.2455903766369048,1.7925111458333334,1.226222759375,0.9793083473214284,11
3.1906493641223648,1.5047685389070389,1.3120756914166911,0.9244328408078408,0.8401374765369768,12
4.766758436011906,1.6554024464285717,1.4045284504464282,1.1585189662202384,1.0426573455357149,13
4.766758436011906,1.6554024464285717,1.4045284504464282,1.1585189662202384,1.0426573455357149,14
7.008173537053571,1.8952739254464293,1.043980232886905,0.6576141444940476,0.4261204261904761,15
7.008173537053571,1.8952739254464293,1.043980232886905,0.6576141444940476,0.4261204261904761,16
5.402829358033856,2.156202204187704,1.3935168246213243,0.9902174714879712,1.0355074146124144,17
5.402829358033856,2.156202204187704,1.3935168246213243,0.9902174714879712,1.0355074146124144,18
3.608332135416667,1.3537836708333335,0.8678963114583331,0.6103061336309522,0.4118354577380953,19
4.621403560119046,1.7579699413690475,1.1446183419642857,0.5983065552083333,0.4376918965773812,20
4.621403560119046,1.7579699413690475,1.1446183419642857,0.5983065552083333,0.4376918965773812,21
228.93575817261916,73.07119947098214,27.48912762351189,12.789883024702373,3.9076914806547625,22
228.93575817261916,73.07119947098214,27.48912762351189,12.789883024702373,3.9076914806547625,23
12.015313093109588,2.7302576894861876,1.1410378663498657,0.6024723082863082,0.3391738944163944,24
12.015313093109588,2.7302576894861876,1.1410378663498657,0.6024723082863082,0.3391738944163944,25
4.832137367113097,1.9497124005952384,1.229446385714286,0.6708480776785714,0.4306727473214286,26
4.832137367113097,1.9497124005952384,1.229446385714286,0.6708480776785714,0.4306727473214286,27
3.0196115520833327,1.554855188095238,1.1520201941964283,0.7195765148809523,0.4971560105654761,28
3.0196115520833327,1.554855188095238,1.1520201941964283,0.7195765148809523,0.4971560105654761,29
3.92022508407738,2.2945447373511905,1.9287976888392853,1.113963986904762,1.0223445150297623,30
3.92022508407738,2.2945447373511905,1.9287976888392853,1.113963986904762,1.0223445150297623,31
5.419010855654761,3.3065893168154754,2.184387409077381,1.3431743449404767,0.9977911708333336,32
4.113445172619048,1.8724022772321427,1.1988230726190476,0.6918119357142858,0.4847707982142858,33
4.113445172619048,1.8724022772321427,1.1988230726190476,0.6918119357142858,0.4847707982142858,34
5.142120380902881,2.146537370953371,1.6699680953370952,1.0493730184140182,1.1033672773982777,35
5.142120380902881,2.146537370953371,1.6699680953370952,1.0493730184140182,1.1033672773982777,36
103.5285418525298,30.346940437499967,11.898204259672625,4.235635466071431,1.4572261864583331,37
6.3064124941964295,2.7968471431547606,1.8575797977678568,1.2576121982142856,1.0692959741071424,38
6.3064124941964295,2.7968471431547606,1.8575797977678568,1.2576121982142856,1.0692959741071424,39
5.457543259821427,2.023297417559524,1.079367104464286,0.7248328522321427,0.5429855287202382,40
5.457543259821427,2.023297417559524,1.079367104464286,0.7248328522321427,0.5429855287202382,41
2.8718313298188285,1.3759241287496289,0.8053321692901692,0.5472503672408672,0.4037552328482329,42
3.3122389007440485,1.3761106921130952,0.8077582043154762,0.4847880818452382,0.2755249028273809,43
3.3122389007440485,1.3761106921130952,0.8077582043154762,0.4847880818452382,0.2755249028273809,44
4.7065864489583324,2.4313073462797616,1.94551748125,0.9323669177083336,0.6621280760416667,45
7.458206234807508,6.820300725103404,5.553925101177219,3.970091641107223,2.677987485205218,46
7.458206234807508,6.820300725103404,5.553925101177219,3.970091641107223,2.677987485205218,47
4.344546685328186,1.7888003933768937,1.1791427665577667,0.7646706912681915,0.5717959798039797,48
4.344546685328186,1.7888003933768937,1.1791427665577667,0.7646706912681915,0.5717959798039797,49
4.344546685328186,1.7888003933768937,1.1791427665577667,0.7646706912681915,0.5717959798039797,50
